Station Name,Measurement Timestamp,Air Temperature,Wind Speed,Barometric Pressure
63rd Street Weather Station,08/25/2015 04:00:00 AM,16.90,1.5,992.2
63rd Street Weather Station,08/25/2015 05:00:00 AM,17.00,1.7,992.4
63rd Street Weather Station,08/25/2015 06:00:00 AM,16.80,1.8,992.7
63rd Street Weather Station,08/25/2015 07:00:00 AM,17.00,2.4,993.2
63rd Street Weather Station,08/25/2015 08:00:00 AM,17.50,1.9,993.4
63rd Street Weather Station,08/25/2015 09:00:00 AM,17.10,5.0,993.6
63rd Street Weather Station,08/25/2015 10:00:00 AM,17.50,1.0,994.0
63rd Street Weather Station,08/25/2015 11:00:00 AM,15.70,1.7,994.6
63rd Street Weather Station,08/25/2015 12:00:00 PM,17.80,2.9,994.4
63rd Street Weather Station,08/25/2015 01:00:00 PM,16.30,1.6,994.7
63rd Street Weather Station,08/25/2015 02:00:00 PM,17.20,4.3,994.1
63rd Street Weather Station,08/25/2015 03:00:00 PM,17.40,2.7,994.0
63rd Street Weather Station,08/25/2015 04:00:00 PM,17.50,2.9,994.0
63rd Street Weather Station,08/25/2015 05:00:00 PM,17.40,2.6,994.2
63rd Street Weather Station,08/25/2015 06:00:00 PM,18.10,1.4,994.3
63rd Street Weather Station,08/25/2015 07:00:00 PM,17.90,2.8,994.5
63rd Street Weather Station,08/25/2015 08:00:00 PM,17.80,2.8,994.7
63rd Street Weather Station,08/25/2015 09:00:00 PM,17.70,2.4,995.4
63rd Street Weather Station,08/25/2015 10:00:00 PM,17.70,2.0,995.7
63rd Street Weather Station,08/25/2015 11:00:00 PM,17.60,0.9,995.8
63rd Street Weather Station,08/25/2015 12:00:00 AM,17.80,2.1,992.7
63rd Street Weather Station,08/26/2015 01:00:00 AM,17.20,1.6,995.8
63rd Street Weather Station,08/26/2015 02:00:00 AM,16.60,1.1,995.7
63rd Street Weather Station,08/26/2015 03:00:00 AM,16.20,0.8,995.6
63rd Street Weather Station,08/26/2015 04:00:00 AM,16.00,1.0,996.1
63rd Street Weather Station,08/26/2015 05:00:00 AM,16.10,2.2,996.4
63rd Street Weather Station,08/26/2015 06:00:00 AM,16.10,0.9,996.8
63rd Street Weather Station,08/26/2015 07:00:00 AM,16.00,1.8,997.6
63rd Street Weather Station,08/26/2015 08:00:00 AM,15.90,2.8,998.1
63rd Street Weather Station,08/26/2015 09:00:00 AM,16.20,2.8,998.6
63rd Street Weather Station,08/26/2015 10:00:00 AM,15.90,3.2,998.9
63rd Street Weather Station,08/26/2015 11:00:00 AM,16.20,4.4,999.2
63rd Street Weather Station,08/26/2015 12:00:00 PM,16.20,3.5,999.3
63rd Street Weather Station,08/26/2015 01:00:00 PM,16.30,3.6,999.1
63rd Street Weather Station,08/26/2015 02:00:00 PM,16.70,3.1,999.0
63rd Street Weather Station,08/26/2015 03:00:00 PM,17.40,1.8,998.9
63rd Street Weather Station,08/26/2015 04:00:00 PM,17.20,3.0,998.7
63rd Street Weather Station,08/26/2015 05:00:00 PM,17.40,1.0,998.6
63rd Street Weather Station,08/26/2015 06:00:00 PM,17.90,2.2,998.7
63rd Street Weather Station,08/26/2015 07:00:00 PM,18.00,1.8,998.6
63rd Street Weather Station,08/26/2015 08:00:00 PM,18.00,0.8,998.4
63rd Street Weather Station,08/26/2015 09:00:00 PM,18.20,1.1,999.0
63rd Street Weather Station,08/26/2015 10:00:00 PM,18.40,1.8,999.2
63rd Street Weather Station,08/26/2015 11:00:00 PM,18.30,1.7,999.1
63rd Street Weather Station,08/26/2015 12:00:00 AM,17.50,1.3,995.9
63rd Street Weather Station,08/27/2015 01:00:00 AM,17.30,0.6,998.8
63rd Street Weather Station,08/27/2015 02:00:00 AM,16.60,0.9,998.4
63rd Street Weather Station,08/27/2015 03:00:00 AM,15.30,1.2,998.7
63rd Street Weather Station,08/27/2015 04:00:00 AM,15.50,1.8,999.0
63rd Street Weather Station,08/27/2015 05:00:00 AM,15.30,1.3,998.8
63rd Street Weather Station,08/27/2015 06:00:00 AM,15.70,1.6,999.7
63rd Street Weather Station,08/27/2015 07:00:00 AM,16.00,2.2,1000.5
63rd Street Weather Station,08/27/2015 08:00:00 AM,16.60,1.9,1000.8
63rd Street Weather Station,08/27/2015 09:00:00 AM,17.90,0.0,1000.2
63rd Street Weather Station,08/27/2015 10:00:00 AM,18.30,0.5,1000.1
63rd Street Weather Station,08/27/2015 11:00:00 AM,18.60,1.2,999.9
63rd Street Weather Station,08/27/2015 12:00:00 PM,18.80,1.1,999.7
63rd Street Weather Station,08/27/2015 03:00:00 PM,20.50,2.3,998.7
63rd Street Weather Station,08/27/2015 04:00:00 PM,20.50,2.5,998.3
63rd Street Weather Station,08/27/2015 05:00:00 PM,19.90,1.4,998.2
63rd Street Weather Station,08/27/2015 06:00:00 PM,19.80,2.2,997.8
63rd Street Weather Station,08/27/2015 07:00:00 PM,19.60,0.6,997.5
63rd Street Weather Station,08/27/2015 08:00:00 PM,19.60,0.7,997.5
63rd Street Weather Station,08/27/2015 09:00:00 PM,19.70,0.5,997.6
63rd Street Weather Station,08/27/2015 10:00:00 PM,19.80,0.5,997.8
63rd Street Weather Station,08/27/2015 11:00:00 PM,19.30,1.0,998.1
63rd Street Weather Station,08/27/2015 12:00:00 AM,17.50,0.0,999.0
63rd Street Weather Station,08/28/2015 01:00:00 AM,19.20,2.4,997.9
63rd Street Weather Station,08/28/2015 02:00:00 AM,18.60,1.4,997.5
63rd Street Weather Station,08/28/2015 03:00:00 AM,18.30,1.8,997.5
63rd Street Weather Station,08/28/2015 04:00:00 AM,17.10,1.3,997.4
63rd Street Weather Station,08/28/2015 05:00:00 AM,16.90,1.9,997.2
63rd Street Weather Station,08/28/2015 06:00:00 AM,16.30,1.5,997.3
63rd Street Weather Station,08/28/2015 07:00:00 AM,16.80,1.4,998.0
63rd Street Weather Station,08/28/2015 08:00:00 AM,18.00,1.9,998.2
63rd Street Weather Station,08/28/2015 09:00:00 AM,20.00,1.6,998.1
63rd Street Weather Station,08/28/2015 10:00:00 AM,22.00,1.1,998.5
63rd Street Weather Station,08/28/2015 11:00:00 AM,22.60,2.4,998.3
63rd Street Weather Station,08/28/2015 12:00:00 PM,23.50,3.0,998.1
63rd Street Weather Station,08/28/2015 01:00:00 PM,23.70,2.3,998.0
63rd Street Weather Station,08/28/2015 02:00:00 PM,23.50,2.3,997.5
63rd Street Weather Station,08/28/2015 03:00:00 PM,23.50,2.1,997.2
63rd Street Weather Station,08/28/2015 04:00:00 PM,23.50,1.7,996.2
63rd Street Weather Station,08/28/2015 05:00:00 PM,22.20,0.5,995.9
63rd Street Weather Station,08/28/2015 06:00:00 PM,20.90,0.6,995.8
63rd Street Weather Station,08/28/2015 07:00:00 PM,20.80,0.0,995.5
63rd Street Weather Station,08/28/2015 08:00:00 PM,20.30,0.5,995.7
63rd Street Weather Station,08/28/2015 09:00:00 PM,20.20,1.0,995.6
63rd Street Weather Station,08/28/2015 10:00:00 PM,20.60,0.4,996.1
63rd Street Weather Station,08/28/2015 11:00:00 PM,20.40,0.5,996.0
63rd Street Weather Station,08/28/2015 12:00:00 AM,19.10,2.1,997.8
63rd Street Weather Station,08/29/2015 01:00:00 AM,20.90,1.0,996.1
63rd Street Weather Station,08/29/2015 02:00:00 AM,21.00,2.8,995.7
63rd Street Weather Station,08/29/2015 03:00:00 AM,20.70,1.7,995.1
63rd Street Weather Station,08/29/2015 04:00:00 AM,20.30,2.1,994.8
63rd Street Weather Station,08/29/2015 05:00:00 AM,18.70,0.7,995.0
63rd Street Weather Station,08/29/2015 06:00:00 AM,18.60,0.9,994.9
63rd Street Weather Station,08/29/2015 07:00:00 AM,18.30,1.2,995.0
63rd Street Weather Station,08/29/2015 08:00:00 AM,18.00,0.0,995.4
63rd Street Weather Station,08/29/2015 09:00:00 AM,18.30,1.2,995.3
63rd Street Weather Station,08/29/2015 10:00:00 AM,18.90,2.4,994.8
63rd Street Weather Station,08/29/2015 11:00:00 AM,19.60,2.0,994.7
63rd Street Weather Station,08/29/2015 12:00:00 PM,21.30,2.4,994.8
63rd Street Weather Station,08/29/2015 01:00:00 PM,22.80,3.2,994.0
63rd Street Weather Station,08/29/2015 02:00:00 PM,23.20,2.2,993.6
63rd Street Weather Station,08/29/2015 03:00:00 PM,23.50,1.9,993.5
63rd Street Weather Station,08/29/2015 04:00:00 PM,23.30,0.8,993.5
63rd Street Weather Station,08/29/2015 05:00:00 PM,19.70,2.6,993.3
63rd Street Weather Station,08/29/2015 06:00:00 PM,19.60,1.9,993.2
63rd Street Weather Station,08/29/2015 07:00:00 PM,20.20,2.1,993.4
63rd Street Weather Station,08/29/2015 08:00:00 PM,19.10,1.8,993.7
63rd Street Weather Station,08/29/2015 09:00:00 PM,18.40,2.2,994.3
63rd Street Weather Station,08/29/2015 10:00:00 PM,18.10,1.5,994.4
63rd Street Weather Station,08/29/2015 11:00:00 PM,19.30,0.8,994.4
63rd Street Weather Station,08/29/2015 12:00:00 AM,20.80,1.1,996.0
63rd Street Weather Station,08/30/2015 02:00:00 AM,17.50,2.6,993.7
63rd Street Weather Station,08/30/2015 03:00:00 AM,17.60,0.8,994.1
63rd Street Weather Station,08/30/2015 04:00:00 AM,18.00,1.7,994.2
63rd Street Weather Station,08/30/2015 05:00:00 AM,17.60,1.5,994.4
63rd Street Weather Station,08/30/2015 06:00:00 AM,17.60,3.7,994.8
63rd Street Weather Station,08/30/2015 07:00:00 AM,17.80,0.6,995.4
63rd Street Weather Station,08/30/2015 08:00:00 AM,18.30,0.6,995.7
63rd Street Weather Station,08/30/2015 09:00:00 AM,19.00,2.3,995.9
63rd Street Weather Station,08/30/2015 10:00:00 AM,18.90,1.5,996.3
63rd Street Weather Station,08/30/2015 11:00:00 AM,19.20,3.2,996.3
63rd Street Weather Station,08/30/2015 12:00:00 PM,19.30,1.2,996.1
63rd Street Weather Station,08/30/2015 01:00:00 PM,19.60,1.5,995.8
63rd Street Weather Station,08/30/2015 02:00:00 PM,19.60,2.2,995.7
63rd Street Weather Station,08/30/2015 03:00:00 PM,19.90,1.8,995.3
63rd Street Weather Station,08/30/2015 04:00:00 PM,20.50,2.1,994.6
63rd Street Weather Station,08/30/2015 05:00:00 PM,20.90,2.7,994.4
63rd Street Weather Station,08/30/2015 06:00:00 PM,20.80,2.2,994.3
63rd Street Weather Station,08/30/2015 07:00:00 PM,20.30,0.6,994.1
63rd Street Weather Station,08/30/2015 08:00:00 PM,20.40,2.1,994.5
63rd Street Weather Station,08/30/2015 09:00:00 PM,20.10,0.6,994.9
63rd Street Weather Station,08/30/2015 10:00:00 PM,20.20,0.0,994.7
63rd Street Weather Station,08/30/2015 11:00:00 PM,19.90,0.0,994.6
63rd Street Weather Station,08/30/2015 12:00:00 AM,17.60,2.2,994.4
63rd Street Weather Station,08/31/2015 01:00:00 AM,20.10,0.0,994.5
63rd Street Weather Station,08/31/2015 02:00:00 AM,20.00,0.5,994.5
63rd Street Weather Station,08/31/2015 03:00:00 AM,19.90,1.0,994.4
63rd Street Weather Station,08/31/2015 04:00:00 AM,19.80,0.0,994.5
63rd Street Weather Station,08/31/2015 05:00:00 AM,19.40,0.5,994.6
63rd Street Weather Station,08/31/2015 06:00:00 AM,19.40,0.8,995.1
63rd Street Weather Station,08/31/2015 07:00:00 AM,19.40,1.3,995.5
63rd Street Weather Station,08/31/2015 08:00:00 AM,20.50,1.5,995.8
63rd Street Weather Station,08/31/2015 09:00:00 AM,22.40,1.0,996.0
63rd Street Weather Station,08/31/2015 10:00:00 AM,23.40,0.5,996.2
63rd Street Weather Station,08/31/2015 11:00:00 AM,22.40,0.8,996.3
63rd Street Weather Station,08/31/2015 12:00:00 PM,22.70,3.0,996.1
63rd Street Weather Station,08/31/2015 01:00:00 PM,22.90,1.2,995.9
63rd Street Weather Station,08/31/2015 02:00:00 PM,23.40,2.1,995.3
63rd Street Weather Station,08/31/2015 03:00:00 PM,23.70,1.4,994.8
63rd Street Weather Station,08/31/2015 04:00:00 PM,24.00,1.0,994.3
63rd Street Weather Station,08/31/2015 05:00:00 PM,24.00,0.8,994.1
63rd Street Weather Station,08/31/2015 06:00:00 PM,23.90,0.0,994.1
63rd Street Weather Station,08/31/2015 07:00:00 PM,23.40,0.0,993.8
63rd Street Weather Station,08/31/2015 08:00:00 PM,23.00,0.0,994.1
63rd Street Weather Station,08/31/2015 09:00:00 PM,23.40,1.4,994.6
63rd Street Weather Station,08/31/2015 10:00:00 PM,23.80,0.0,994.7
63rd Street Weather Station,08/31/2015 11:00:00 PM,24.10,1.0,994.9
63rd Street Weather Station,08/31/2015 12:00:00 AM,20.00,0.6,994.8
63rd Street Weather Station,09/01/2015 01:00:00 AM,24.10,1.5,995.0
63rd Street Weather Station,09/01/2015 02:00:00 AM,23.90,1.7,994.9
63rd Street Weather Station,09/01/2015 03:00:00 AM,23.50,1.7,994.8
63rd Street Weather Station,09/01/2015 04:00:00 AM,23.60,2.4,994.7
63rd Street Weather Station,09/01/2015 05:00:00 AM,23.40,2.8,994.8
63rd Street Weather Station,09/01/2015 06:00:00 AM,22.70,2.0,995.0
63rd Street Weather Station,09/01/2015 07:00:00 AM,22.90,1.4,995.3
63rd Street Weather Station,09/01/2015 08:00:00 AM,23.90,2.5,995.4
63rd Street Weather Station,09/01/2015 09:00:00 AM,25.20,2.5,995.4
63rd Street Weather Station,09/01/2015 10:00:00 AM,26.80,1.7,995.3
63rd Street Weather Station,09/01/2015 11:00:00 AM,28.40,1.8,995.5
63rd Street Weather Station,09/01/2015 12:00:00 PM,28.90,3.6,995.3
63rd Street Weather Station,09/01/2015 01:00:00 PM,28.80,5.2,994.6
63rd Street Weather Station,09/01/2015 02:00:00 PM,29.20,2.7,994.2
63rd Street Weather Station,09/01/2015 03:00:00 PM,30.10,1.8,994.1
63rd Street Weather Station,09/01/2015 04:00:00 PM,30.50,4.0,993.7
63rd Street Weather Station,09/01/2015 05:00:00 PM,30.80,3.7,993.6
63rd Street Weather Station,09/01/2015 06:00:00 PM,30.30,3.4,993.5
63rd Street Weather Station,09/01/2015 07:00:00 PM,29.50,1.9,993.5
63rd Street Weather Station,09/01/2015 12:00:00 AM,24.20,1.1,994.9
63rd Street Weather Station,09/02/2015 07:00:00 AM,23.20,0.0,995.4
63rd Street Weather Station,09/02/2015 08:00:00 AM,24.70,1.6,995.7
63rd Street Weather Station,09/02/2015 10:00:00 AM,27.30,2.1,995.7
63rd Street Weather Station,09/02/2015 11:00:00 AM,29.40,2.4,995.4
63rd Street Weather Station,09/02/2015 01:00:00 PM,31.40,2.1,993.9
63rd Street Weather Station,09/02/2015 02:00:00 PM,32.10,5.3,993.8
63rd Street Weather Station,09/02/2015 03:00:00 PM,32.10,3.1,993.1
63rd Street Weather Station,09/02/2015 04:00:00 PM,31.80,4.8,992.6
63rd Street Weather Station,09/02/2015 05:00:00 PM,31.80,3.8,992.0
63rd Street Weather Station,09/02/2015 06:00:00 PM,31.40,3.5,991.8
63rd Street Weather Station,09/02/2015 07:00:00 PM,30.50,2.6,992.0
63rd Street Weather Station,09/02/2015 08:00:00 PM,29.70,1.5,992.1
63rd Street Weather Station,09/02/2015 09:00:00 PM,28.80,1.0,992.3
63rd Street Weather Station,09/02/2015 10:00:00 PM,27.90,1.1,992.6
63rd Street Weather Station,09/02/2015 11:00:00 PM,27.60,1.7,992.7
63rd Street Weather Station,09/03/2015 03:00:00 AM,25.80,3.0,991.8
63rd Street Weather Station,09/03/2015 04:00:00 AM,25.30,2.9,992.1
63rd Street Weather Station,09/03/2015 05:00:00 AM,24.70,1.9,992.2
63rd Street Weather Station,09/03/2015 06:00:00 AM,24.50,2.1,992.1
63rd Street Weather Station,09/03/2015 07:00:00 AM,24.70,2.6,992.2
63rd Street Weather Station,09/03/2015 08:00:00 AM,25.70,3.9,992.2
63rd Street Weather Station,09/03/2015 10:00:00 AM,28.60,4.0,991.8
63rd Street Weather Station,09/03/2015 11:00:00 AM,30.10,3.1,991.9
63rd Street Weather Station,09/03/2015 12:00:00 PM,30.60,4.6,991.5
63rd Street Weather Station,09/03/2015 01:00:00 PM,31.30,3.4,991.2
63rd Street Weather Station,09/03/2015 02:00:00 PM,31.40,4.0,990.7
63rd Street Weather Station,09/03/2015 03:00:00 PM,32.30,5.6,990.0
63rd Street Weather Station,09/03/2015 04:00:00 PM,32.50,5.4,989.5
63rd Street Weather Station,09/03/2015 05:00:00 PM,32.30,4.7,989.3
63rd Street Weather Station,09/03/2015 06:00:00 PM,31.80,2.3,989.4
63rd Street Weather Station,09/03/2015 07:00:00 PM,31.50,1.6,989.5
63rd Street Weather Station,09/03/2015 08:00:00 PM,22.50,2.5,990.6
63rd Street Weather Station,09/03/2015 09:00:00 PM,22.40,2.0,991.3
63rd Street Weather Station,09/03/2015 10:00:00 PM,22.00,2.6,991.5
63rd Street Weather Station,09/03/2015 11:00:00 PM,21.10,1.7,991.9
63rd Street Weather Station,09/04/2015 01:00:00 AM,22.40,3.7,992.3
63rd Street Weather Station,09/04/2015 02:00:00 AM,22.00,1.2,992.0
63rd Street Weather Station,09/04/2015 03:00:00 AM,21.70,1.2,992.1
63rd Street Weather Station,09/04/2015 05:00:00 AM,21.40,1.0,992.5
63rd Street Weather Station,09/04/2015 06:00:00 AM,21.50,1.5,992.7
63rd Street Weather Station,09/04/2015 08:00:00 AM,21.70,2.5,993.9
63rd Street Weather Station,09/04/2015 09:00:00 AM,22.00,1.0,994.3
63rd Street Weather Station,09/04/2015 10:00:00 AM,22.50,1.4,994.6
63rd Street Weather Station,09/04/2015 11:00:00 AM,22.70,2.2,994.9
63rd Street Weather Station,09/04/2015 12:00:00 PM,22.60,1.5,994.7
63rd Street Weather Station,09/04/2015 01:00:00 PM,22.60,3.5,994.3
63rd Street Weather Station,09/04/2015 02:00:00 PM,22.00,1.7,994.1
63rd Street Weather Station,09/04/2015 03:00:00 PM,22.00,3.8,994.1
63rd Street Weather Station,09/04/2015 04:00:00 PM,22.50,2.3,993.9
63rd Street Weather Station,09/04/2015 05:00:00 PM,22.70,4.1,993.9
63rd Street Weather Station,09/04/2015 06:00:00 PM,22.70,2.8,994.5
63rd Street Weather Station,09/04/2015 07:00:00 PM,22.50,3.0,994.3
63rd Street Weather Station,09/04/2015 08:00:00 PM,22.40,3.2,994.5
63rd Street Weather Station,09/04/2015 09:00:00 PM,22.20,1.2,994.9
63rd Street Weather Station,09/04/2015 10:00:00 PM,22.30,1.1,995.3
63rd Street Weather Station,09/04/2015 11:00:00 PM,22.40,1.2,995.4
63rd Street Weather Station,09/04/2015 12:00:00 AM,22.40,3.2,992.0
63rd Street Weather Station,09/05/2015 01:00:00 AM,22.40,1.9,995.1
63rd Street Weather Station,09/05/2015 02:00:00 AM,22.50,1.1,994.9
63rd Street Weather Station,09/05/2015 03:00:00 AM,22.30,0.6,994.9
63rd Street Weather Station,09/05/2015 04:00:00 AM,22.40,0.4,995.4
63rd Street Weather Station,09/05/2015 05:00:00 AM,22.60,1.5,995.8
63rd Street Weather Station,09/05/2015 06:00:00 AM,22.30,2.1,995.8
63rd Street Weather Station,09/05/2015 07:00:00 AM,23.00,2.9,996.1
63rd Street Weather Station,09/05/2015 08:00:00 AM,23.30,3.7,996.4
63rd Street Weather Station,09/05/2015 09:00:00 AM,21.20,2.5,996.7
63rd Street Weather Station,09/05/2015 10:00:00 AM,21.90,5.4,997.3
63rd Street Weather Station,09/05/2015 11:00:00 AM,22.20,1.5,998.5
63rd Street Weather Station,09/05/2015 12:00:00 PM,24.00,3.8,998.2
63rd Street Weather Station,09/05/2015 01:00:00 PM,25.50,5.4,997.5
63rd Street Weather Station,09/05/2015 02:00:00 PM,26.10,1.7,996.9
63rd Street Weather Station,09/05/2015 03:00:00 PM,25.30,2.1,996.6
63rd Street Weather Station,09/05/2015 04:00:00 PM,28.30,3.4,995.9
63rd Street Weather Station,09/05/2015 05:00:00 PM,28.70,2.6,995.7
63rd Street Weather Station,09/05/2015 06:00:00 PM,28.40,1.6,995.7
63rd Street Weather Station,09/05/2015 07:00:00 PM,27.40,1.8,995.6
63rd Street Weather Station,09/05/2015 08:00:00 PM,26.30,0.8,995.9
63rd Street Weather Station,09/05/2015 09:00:00 PM,25.80,2.2,996.5
63rd Street Weather Station,09/05/2015 10:00:00 PM,25.30,2.0,996.5
63rd Street Weather Station,09/05/2015 11:00:00 PM,25.20,3.0,996.2
63rd Street Weather Station,09/05/2015 12:00:00 AM,22.40,1.2,995.1
63rd Street Weather Station,09/06/2015 02:00:00 AM,24.20,2.1,996.2
63rd Street Weather Station,09/06/2015 03:00:00 AM,23.90,1.9,995.7
63rd Street Weather Station,09/06/2015 04:00:00 AM,23.50,2.1,995.6
63rd Street Weather Station,09/06/2015 05:00:00 AM,23.40,2.4,995.3
63rd Street Weather Station,09/06/2015 06:00:00 AM,22.90,1.7,995.6
63rd Street Weather Station,09/06/2015 07:00:00 AM,23.10,2.0,995.9
63rd Street Weather Station,09/06/2015 08:00:00 AM,24.00,2.0,996.3
63rd Street Weather Station,09/06/2015 09:00:00 AM,26.00,2.6,996.4
63rd Street Weather Station,09/06/2015 10:00:00 AM,28.10,2.8,996.4
63rd Street Weather Station,09/06/2015 11:00:00 AM,29.80,3.1,996.3
63rd Street Weather Station,09/06/2015 12:00:00 PM,31.10,3.9,995.8
63rd Street Weather Station,09/06/2015 01:00:00 PM,31.70,4.9,995.4
63rd Street Weather Station,09/06/2015 02:00:00 PM,32.10,2.3,995.1
63rd Street Weather Station,09/06/2015 03:00:00 PM,32.80,3.4,994.6
63rd Street Weather Station,09/06/2015 04:00:00 PM,32.70,4.7,994.0
63rd Street Weather Station,09/06/2015 05:00:00 PM,32.80,3.4,993.7
63rd Street Weather Station,09/06/2015 06:00:00 PM,32.10,5.3,993.0
63rd Street Weather Station,09/06/2015 07:00:00 PM,31.10,3.3,992.6
63rd Street Weather Station,09/06/2015 08:00:00 PM,30.20,3.3,992.7
63rd Street Weather Station,09/06/2015 09:00:00 PM,29.60,2.8,993.1
63rd Street Weather Station,09/06/2015 10:00:00 PM,28.70,2.2,993.5
63rd Street Weather Station,09/06/2015 11:00:00 PM,28.30,3.3,992.6
63rd Street Weather Station,09/06/2015 12:00:00 AM,24.90,2.1,996.1
63rd Street Weather Station,09/07/2015 01:00:00 AM,27.20,2.1,993.5
63rd Street Weather Station,09/07/2015 02:00:00 AM,27.20,2.7,992.7
63rd Street Weather Station,09/07/2015 03:00:00 AM,26.20,2.0,992.5
63rd Street Weather Station,09/07/2015 04:00:00 AM,25.90,2.5,992.6
63rd Street Weather Station,09/07/2015 05:00:00 AM,25.50,2.4,993.3
63rd Street Weather Station,09/07/2015 06:00:00 AM,26.10,3.8,993.4
63rd Street Weather Station,09/07/2015 07:00:00 AM,25.30,3.6,993.7
63rd Street Weather Station,09/07/2015 08:00:00 AM,25.40,2.8,993.5
63rd Street Weather Station,09/07/2015 09:00:00 AM,25.90,3.0,993.2
63rd Street Weather Station,09/07/2015 10:00:00 AM,26.70,3.5,993.6
63rd Street Weather Station,09/07/2015 11:00:00 AM,28.70,3.3,993.4
63rd Street Weather Station,09/07/2015 12:00:00 PM,30.30,2.5,993.4
63rd Street Weather Station,09/07/2015 01:00:00 PM,31.30,2.0,992.8
63rd Street Weather Station,09/07/2015 02:00:00 PM,30.30,4.3,992.7
63rd Street Weather Station,09/07/2015 03:00:00 PM,30.20,1.7,992.2
63rd Street Weather Station,09/07/2015 04:00:00 PM,30.80,4.7,991.7
63rd Street Weather Station,09/07/2015 05:00:00 PM,30.70,4.1,991.6
63rd Street Weather Station,09/07/2015 06:00:00 PM,30.50,3.4,991.4
63rd Street Weather Station,09/07/2015 07:00:00 PM,30.30,1.9,991.7
63rd Street Weather Station,09/07/2015 08:00:00 PM,29.70,2.1,992.0
63rd Street Weather Station,09/07/2015 09:00:00 PM,29.10,1.3,992.2
63rd Street Weather Station,09/07/2015 10:00:00 PM,28.40,0.8,991.9
63rd Street Weather Station,09/07/2015 11:00:00 PM,28.00,0.5,991.8
63rd Street Weather Station,09/07/2015 12:00:00 AM,27.60,3.4,992.8
63rd Street Weather Station,09/08/2015 01:00:00 AM,27.20,1.4,992.1
63rd Street Weather Station,09/08/2015 02:00:00 AM,27.10,1.6,992.1
63rd Street Weather Station,09/08/2015 03:00:00 AM,26.50,2.8,991.7
63rd Street Weather Station,09/08/2015 04:00:00 AM,26.10,3.2,991.4
63rd Street Weather Station,09/08/2015 05:00:00 AM,25.70,2.4,990.5
63rd Street Weather Station,09/08/2015 06:00:00 AM,25.30,1.6,990.4
63rd Street Weather Station,09/08/2015 07:00:00 AM,25.10,2.0,990.6
63rd Street Weather Station,09/08/2015 08:00:00 AM,25.60,1.8,990.2
63rd Street Weather Station,09/08/2015 09:00:00 AM,26.70,5.5,989.7
63rd Street Weather Station,09/08/2015 10:00:00 AM,27.60,4.1,988.8
63rd Street Weather Station,09/08/2015 11:00:00 AM,28.50,3.8,988.5
63rd Street Weather Station,09/08/2015 12:00:00 PM,29.30,3.3,987.5
63rd Street Weather Station,09/08/2015 01:00:00 PM,30.00,3.3,987.3
63rd Street Weather Station,09/08/2015 02:00:00 PM,22.30,4.6,988.0
63rd Street Weather Station,09/08/2015 03:00:00 PM,22.10,1.9,987.2
63rd Street Weather Station,09/08/2015 04:00:00 PM,23.10,3.0,986.8
63rd Street Weather Station,09/08/2015 05:00:00 PM,23.10,3.3,987.2
63rd Street Weather Station,09/08/2015 06:00:00 PM,23.10,2.7,987.7
63rd Street Weather Station,09/08/2015 07:00:00 PM,23.20,2.8,987.9
63rd Street Weather Station,09/08/2015 08:00:00 PM,23.10,3.6,988.6
63rd Street Weather Station,09/08/2015 09:00:00 PM,22.30,1.6,989.2
63rd Street Weather Station,09/08/2015 10:00:00 PM,22.10,1.0,989.5
63rd Street Weather Station,09/08/2015 11:00:00 PM,21.40,2.6,989.7
63rd Street Weather Station,09/08/2015 12:00:00 AM,27.60,0.8,992.0
63rd Street Weather Station,09/09/2015 01:00:00 AM,21.10,0.7,990.2
63rd Street Weather Station,09/09/2015 02:00:00 AM,21.10,1.0,990.5
63rd Street Weather Station,09/09/2015 03:00:00 AM,20.80,1.0,990.9
63rd Street Weather Station,09/09/2015 04:00:00 AM,20.70,0.9,990.8
63rd Street Weather Station,09/09/2015 05:00:00 AM,20.90,1.0,991.3
63rd Street Weather Station,09/09/2015 06:00:00 AM,20.90,1.0,991.8
63rd Street Weather Station,09/09/2015 07:00:00 AM,21.40,3.2,992.5
63rd Street Weather Station,09/09/2015 08:00:00 AM,20.40,3.7,993.2
63rd Street Weather Station,09/09/2015 09:00:00 AM,19.90,3.4,993.4
63rd Street Weather Station,09/09/2015 10:00:00 AM,19.60,4.2,993.8
63rd Street Weather Station,09/09/2015 11:00:00 AM,19.70,4.4,994.1
63rd Street Weather Station,09/09/2015 12:00:00 PM,19.90,3.7,994.1
63rd Street Weather Station,09/09/2015 01:00:00 PM,20.30,3.0,993.9
63rd Street Weather Station,09/09/2015 02:00:00 PM,20.60,3.4,993.7
63rd Street Weather Station,09/09/2015 03:00:00 PM,21.10,3.9,993.3
63rd Street Weather Station,09/09/2015 04:00:00 PM,20.80,3.9,992.9
63rd Street Weather Station,09/09/2015 05:00:00 PM,21.30,2.0,992.2
63rd Street Weather Station,09/09/2015 06:00:00 PM,22.10,1.9,992.3
63rd Street Weather Station,09/09/2015 07:00:00 PM,21.50,1.2,992.3
63rd Street Weather Station,09/09/2015 08:00:00 PM,21.60,2.4,992.4
63rd Street Weather Station,09/09/2015 09:00:00 PM,21.50,1.9,992.7
63rd Street Weather Station,09/09/2015 10:00:00 PM,21.10,1.1,992.9
63rd Street Weather Station,09/09/2015 11:00:00 PM,20.00,0.0,992.6
